"","variable","value"
"792","uncleaned",40
"793","uncleaned",40
"794","uncleaned",39
"795","uncleaned",40
"796","uncleaned",40
"797","uncleaned",39
"798","uncleaned",41
"799","uncleaned",40
"800","uncleaned",40
"801","uncleaned",42
"802","uncleaned",41
"803","uncleaned",42
"804","uncleaned",42
"805","uncleaned",41
"806","uncleaned",42
"807","uncleaned",42
"808","uncleaned",41
"809","uncleaned",42
"810","uncleaned",42
"811","uncleaned",41
"812","uncleaned",41
"813","uncleaned",42
"814","uncleaned",42
"815","uncleaned",41
"816","uncleaned",42
"817","uncleaned",41
"818","uncleaned",41
"819","uncleaned",42
"820","uncleaned",41
"821","uncleaned",41
"822","uncleaned",41
"823","uncleaned",42
"824","uncleaned",42
"825","uncleaned",42
"826","uncleaned",42
"827","uncleaned",41
"828","uncleaned",41
"829","uncleaned",41
"830","uncleaned",42
"831","uncleaned",42
"832","uncleaned",41
"833","uncleaned",42
"834","uncleaned",42
"835","uncleaned",41
"836","uncleaned",41
"837","uncleaned",42
"838","uncleaned",42
"839","uncleaned",42
"840","uncleaned",42
"841","uncleaned",41
"842","uncleaned",42
"843","uncleaned",42
"844","uncleaned",42
"845","uncleaned",42
"846","uncleaned",42
"847","uncleaned",42
"848","uncleaned",41
"849","uncleaned",42
"850","uncleaned",42
"851","uncleaned",42
"852","uncleaned",41
"853","uncleaned",41
"854","uncleaned",42
"855","uncleaned",42
"856","uncleaned",42
"857","uncleaned",41
"858","uncleaned",42
"859","uncleaned",41
"860","uncleaned",42
"861","uncleaned",42
"862","uncleaned",42
"863","uncleaned",42
"864","uncleaned",41
"865","uncleaned",41
"866","uncleaned",41
"867","uncleaned",41
"868","uncleaned",42
"869","uncleaned",42
"870","uncleaned",41
"871","uncleaned",41
"872","uncleaned",42
"873","uncleaned",42
"874","uncleaned",41
"875","uncleaned",42
"876","uncleaned",41
"877","uncleaned",42
"878","uncleaned",41
"879","uncleaned",42
"880","uncleaned",41
"881","uncleaned",41
"882","uncleaned",42
"883","uncleaned",41
"884","uncleaned",41
"885","uncleaned",42
"886","uncleaned",41
"887","uncleaned",42
"888","uncleaned",42
"889","uncleaned",42
"890","uncleaned",42
"891","uncleaned",41
"892","uncleaned",42
"893","uncleaned",42
"894","uncleaned",41
"895","uncleaned",42
"896","uncleaned",41
"897","uncleaned",42
"898","uncleaned",42
"899","uncleaned",42
"900","uncleaned",42
"901","uncleaned",42
"902","uncleaned",41
"903","uncleaned",42
"904","uncleaned",42
"905","uncleaned",42
"906","uncleaned",42
"907","uncleaned",42
"908","uncleaned",42
"909","uncleaned",41
"910","uncleaned",41
"911","uncleaned",41
"912","uncleaned",41
"913","uncleaned",42
"914","uncleaned",42
"915","uncleaned",42
"916","uncleaned",42
"917","uncleaned",41
"918","uncleaned",41
"919","uncleaned",42
"920","uncleaned",41
"921","uncleaned",42
"922","uncleaned",42
"923","uncleaned",42
"924","uncleaned",42
"925","uncleaned",42
"926","uncleaned",41
"927","uncleaned",41
"928","uncleaned",42
"929","uncleaned",41
"930","uncleaned",41
"931","uncleaned",41
"932","uncleaned",42
"933","uncleaned",42
"934","uncleaned",41
"935","uncleaned",42
"936","uncleaned",41
"937","uncleaned",41
"938","uncleaned",41
"939","uncleaned",42
"940","uncleaned",42
"941","uncleaned",42
"942","uncleaned",42
"943","uncleaned",42
"944","uncleaned",42
"945","uncleaned",42
"946","uncleaned",42
"947","uncleaned",42
"948","uncleaned",42
"949","uncleaned",42
"950","uncleaned",42
"951","uncleaned",42
"952","uncleaned",42
"953","uncleaned",42
"954","uncleaned",42
"955","uncleaned",42
"956","uncleaned",42
"957","uncleaned",42
"958","uncleaned",41
"959","uncleaned",42
"960","uncleaned",42
"961","uncleaned",41
"962","uncleaned",41
"963","uncleaned",42
"964","uncleaned",41
"965","uncleaned",42
"966","uncleaned",41
"967","uncleaned",42
"968","uncleaned",41
"969","uncleaned",42
"970","uncleaned",41
"971","uncleaned",41
"972","uncleaned",42
"973","uncleaned",41
"974","uncleaned",42
"975","uncleaned",42
"976","uncleaned",41
"977","uncleaned",41
"978","uncleaned",41
"979","uncleaned",42
"980","uncleaned",41
"981","uncleaned",42
"982","uncleaned",41
"983","uncleaned",42
"984","uncleaned",41
"985","uncleaned",42
"986","uncleaned",41
"987","uncleaned",41
"988","uncleaned",42
"989","uncleaned",41
"990","uncleaned",42
"991","uncleaned",41
"992","uncleaned",42
"993","uncleaned",41
"994","uncleaned",42
"995","uncleaned",41
"996","uncleaned",41
"997","uncleaned",41
"998","uncleaned",41
"999","uncleaned",42
"1000","uncleaned",42
"1001","uncleaned",43
"1002","uncleaned",43
"1003","uncleaned",44
"1004","uncleaned",44
"1005","uncleaned",44
"1006","uncleaned",43
"1007","uncleaned",43
"1008","uncleaned",43
"1009","uncleaned",43
"1010","uncleaned",43
"1011","uncleaned",44
"1012","uncleaned",43
"1013","uncleaned",43
"1014","uncleaned",43
"1015","uncleaned",43
"1016","uncleaned",44
"1017","uncleaned",43
"1018","uncleaned",44
"1019","uncleaned",43
"1020","uncleaned",43
"1021","uncleaned",43
"1022","uncleaned",43
"1023","uncleaned",43
"1024","uncleaned",43
"1025","uncleaned",43
"1026","uncleaned",43
"1027","uncleaned",43
"1028","uncleaned",43
"1029","uncleaned",43
"1030","uncleaned",43
"1031","uncleaned",44
"1032","uncleaned",44
"1033","uncleaned",43
"1034","uncleaned",43
"1035","uncleaned",44
"1036","uncleaned",43
"1037","uncleaned",44
"1038","uncleaned",42
"1039","uncleaned",43
"1040","uncleaned",43
"1041","uncleaned",43
"1042","uncleaned",43
"1043","uncleaned",44
"1044","uncleaned",43
"1045","uncleaned",44
"1046","uncleaned",44
"1047","uncleaned",43
"1048","uncleaned",44
"1049","uncleaned",43
"1050","uncleaned",43
"1051","uncleaned",44
