,variable,value
339,uncleaned,0.746747893
340,uncleaned,0.806542539
341,uncleaned,0.593190219
342,uncleaned,0.762856319
343,uncleaned,0.550030905
344,uncleaned,0.527237418
345,uncleaned,0.579060252
346,uncleaned,0.724877762
347,uncleaned,0.679033009
348,uncleaned,0.72749387
349,uncleaned,0.717779555
350,uncleaned,0.6684902
351,uncleaned,0.606079262
352,uncleaned,0.681393625
353,uncleaned,0.609033921
354,uncleaned,0.729681477
355,uncleaned,0.549012055
356,uncleaned,0.612432246
357,uncleaned,0.796052498
358,uncleaned,0.709582114
359,uncleaned,0.654690099
360,uncleaned,0.733343194
361,uncleaned,0.729549187
362,uncleaned,0.64154894
363,uncleaned,1.017958486
364,uncleaned,0.454451806
365,uncleaned,0.632486094
366,uncleaned,0.533127181
367,uncleaned,0.688551478
368,uncleaned,0.523375008
369,uncleaned,0.742895463
370,uncleaned,0.676338159
371,uncleaned,0.558679258
372,uncleaned,0.713229541
373,uncleaned,0.588540261
374,uncleaned,0.639577104
375,uncleaned,0.527036391
376,uncleaned,0.643194303
377,uncleaned,0.749479218
378,uncleaned,0.523812194
379,uncleaned,0.791356753
380,uncleaned,0.590011123
381,uncleaned,0.625889089
382,uncleaned,0.699659728
383,uncleaned,0.785532252
384,uncleaned,0.621514567
385,uncleaned,0.594862156
386,uncleaned,0.636277579
387,uncleaned,0.794307608
388,uncleaned,0.690213024
389,uncleaned,0.847183663
390,uncleaned,0.560805923
391,uncleaned,0.602140176
392,uncleaned,0.62104661
393,uncleaned,0.86619029
394,uncleaned,0.56598448
395,uncleaned,0.599381009
396,uncleaned,0.667516314
397,uncleaned,0.428073189
398,uncleaned,0.614771779
399,uncleaned,0.526206153
400,uncleaned,0.642305759
401,uncleaned,0.675294599
402,uncleaned,0.494417418
403,uncleaned,0.812410667
404,uncleaned,0.781129854
405,uncleaned,0.635597968
406,uncleaned,0.805569004
407,uncleaned,0.782935729
408,uncleaned,0.813573033
409,uncleaned,0.524996444
410,uncleaned,0.64852432
411,uncleaned,0.610441492
412,uncleaned,0.638364202
413,uncleaned,0.614680113
414,uncleaned,0.693029169
415,uncleaned,0.56823295
416,uncleaned,0.660156605
417,uncleaned,0.746935044
418,uncleaned,0.717652618
419,uncleaned,0.639022256
420,uncleaned,0.500651205
421,uncleaned,0.62750452
422,uncleaned,0.678750891
423,uncleaned,0.491645879
424,uncleaned,0.881666799
425,uncleaned,0.669059636
426,uncleaned,0.636228356
427,uncleaned,0.778903907
428,uncleaned,0.728577664
429,uncleaned,0.664352187
430,uncleaned,0.57407865
431,uncleaned,0.683882878
432,uncleaned,0.57215899
433,uncleaned,0.62633863
434,uncleaned,0.574716944
435,uncleaned,0.850485262
436,uncleaned,0.481185465
437,uncleaned,0.777972974
438,uncleaned,0.665868124
439,uncleaned,0.46893348
440,uncleaned,0.691358434
441,uncleaned,0.744772538
442,uncleaned,0.67489919
443,uncleaned,0.741727812
444,uncleaned,0.598804755
445,uncleaned,0.647359311
446,uncleaned,0.563950635
447,uncleaned,0.749300304
448,uncleaned,0.712240819
449,uncleaned,0.765373232
450,uncleaned,0.641327491
451,uncleaned,0.680128349
452,uncleaned,0.755556706
453,uncleaned,0.70996809
454,uncleaned,0.582747983
455,uncleaned,0.586945733
456,uncleaned,0.507261441
457,uncleaned,0.563052691
458,uncleaned,0.651595669
459,uncleaned,0.596320119
460,uncleaned,0.486855765
461,uncleaned,0.727101864
462,uncleaned,0.573266783
463,uncleaned,0.855329613
464,uncleaned,0.854431502
465,uncleaned,0.545026958
466,uncleaned,0.702844243
467,uncleaned,0.540513694
468,uncleaned,0.636292266
469,uncleaned,0.477098547
470,uncleaned,0.751830476
471,uncleaned,0.58066529
472,uncleaned,0.618498524
473,uncleaned,0.617731404
474,uncleaned,0.566011322
475,uncleaned,0.525650739
476,uncleaned,0.59645137
477,uncleaned,0.493334988
478,uncleaned,0.705105015
479,uncleaned,0.561298535
480,uncleaned,0.703689702
481,uncleaned,0.666180103
482,uncleaned,0.686230061
483,uncleaned,0.72302432
484,uncleaned,0.875305826
485,uncleaned,0.714967483
486,uncleaned,0.585856946
487,uncleaned,0.413540154
488,uncleaned,0.676507816
489,uncleaned,0.571371856
490,uncleaned,0.597660317
491,uncleaned,0.720674863
492,uncleaned,0.504179195
493,uncleaned,0.6693667
494,uncleaned,0.630055085
495,uncleaned,0.732721887
496,uncleaned,0.565501544
497,uncleaned,0.607909002
498,uncleaned,0.637545718
499,uncleaned,0.697509834
500,uncleaned,0.654896116
501,uncleaned,0.966766569
502,uncleaned,0.734109957
503,uncleaned,0.60601408
504,uncleaned,0.683478793
505,uncleaned,0.562903013
506,uncleaned,0.58631576
507,uncleaned,0.617468401
508,uncleaned,0.480930776
509,uncleaned,0.707534374
510,uncleaned,0.724691484
511,uncleaned,0.803412225
512,uncleaned,0.872168319
513,uncleaned,0.705725463
514,uncleaned,0.966920346
515,uncleaned,0.647554246
516,uncleaned,0.624794614
517,uncleaned,0.654775501
518,uncleaned,0.553521768
519,uncleaned,0.572469392
520,uncleaned,0.473726645
521,uncleaned,0.591120203
522,uncleaned,0.603629806
523,uncleaned,0.607607374
524,uncleaned,0.625147542
525,uncleaned,0.640267435
526,uncleaned,0.693632152
527,uncleaned,0.541004582
528,uncleaned,0.666455602
529,uncleaned,0.68250314
530,uncleaned,0.643078948
531,uncleaned,0.645312514
532,uncleaned,0.690451707
533,uncleaned,0.479559677
534,uncleaned,0.747204453
535,uncleaned,0.541596492
536,uncleaned,0.705941207
537,uncleaned,0.666085943
538,uncleaned,0.760811846
539,uncleaned,0.650730944
540,uncleaned,0.809302182
541,uncleaned,0.652572058
542,uncleaned,0.721101339
543,uncleaned,0.785163395
544,uncleaned,0.542927869
545,uncleaned,0.457689452
546,uncleaned,0.717095486
547,uncleaned,0.640235601
548,uncleaned,0.835309103
549,uncleaned,0.580161353
550,uncleaned,0.79589719
551,uncleaned,0.851539099
552,uncleaned,0.65377617
553,uncleaned,0.795493944
554,uncleaned,0.748156529
555,uncleaned,0.644812666
556,uncleaned,0.716869211
557,uncleaned,0.405613378
558,uncleaned,0.570736526
559,uncleaned,0.646425223
560,uncleaned,0.787143577
561,uncleaned,0.599864137
562,uncleaned,0.73365564
563,uncleaned,0.547773247
564,uncleaned,0.515332724
565,uncleaned,0.708492455
566,uncleaned,0.439803692
567,uncleaned,0.696095932
568,uncleaned,0.533005519
569,uncleaned,0.797219004
570,uncleaned,0.619392358
571,uncleaned,0.739580451
572,uncleaned,0.630940281
573,uncleaned,0.815132494
574,uncleaned,0.658982301
575,uncleaned,0.663355432
576,uncleaned,0.867432818
577,uncleaned,0.840718997
578,uncleaned,0.487744215
579,uncleaned,0.595691972
580,uncleaned,0.769213013
581,uncleaned,0.642556217
582,uncleaned,0.640050991
583,uncleaned,0.660371752
584,uncleaned,0.770382863
585,uncleaned,0.767156692
586,uncleaned,0.676781472
587,uncleaned,0.596777424
588,uncleaned,0.840050463
589,uncleaned,0.859069673
590,uncleaned,0.542940572
591,uncleaned,0.569492283
592,uncleaned,0.659211071
593,uncleaned,0.80039212
594,uncleaned,0.616764298
595,uncleaned,0.670198933
596,uncleaned,0.639275229
597,uncleaned,0.686094585
598,uncleaned,0.716352476
599,uncleaned,0.78584078
600,uncleaned,0.483910109
601,uncleaned,0.624088614
602,uncleaned,0.733359849
603,uncleaned,0.701624072
604,uncleaned,0.615118365
605,uncleaned,0.711976195
606,uncleaned,0.525214908
607,uncleaned,0.737361425
608,uncleaned,0.652003659
609,uncleaned,0.646733934
610,uncleaned,0.673262513
611,uncleaned,0.569459968
612,uncleaned,0.709762398
613,uncleaned,0.718214335
614,uncleaned,0.731845874
615,uncleaned,0.578903796
616,uncleaned,0.687603199
617,uncleaned,0.451210121
618,uncleaned,0.659842264
619,uncleaned,0.706722152
620,uncleaned,0.63846537
621,uncleaned,0.68230173
622,uncleaned,0.565731047
623,uncleaned,0.623257967
624,uncleaned,0.518243964
625,uncleaned,0.535501292
626,uncleaned,0.646944139
627,uncleaned,0.752760534
628,uncleaned,0.7941628
629,uncleaned,0.807166311
630,uncleaned,0.677579429
631,uncleaned,0.662544487
632,uncleaned,0.726885522
633,uncleaned,0.595598377
634,uncleaned,0.763168039
635,uncleaned,0.690895732
636,uncleaned,0.712628429
637,uncleaned,0.622750394
638,uncleaned,0.669296373
639,uncleaned,0.558450274
640,uncleaned,0.543919677
641,uncleaned,0.655663744
642,uncleaned,0.5252558
643,uncleaned,0.582754366
644,uncleaned,0.679972608
645,uncleaned,0.658986406
646,uncleaned,0.636998957
647,uncleaned,0.678868378
648,uncleaned,0.628128764
649,uncleaned,0.660035892
650,uncleaned,0.774514344
651,uncleaned,0.708136753
652,uncleaned,0.660307616
653,uncleaned,0.66838251
654,uncleaned,0.738914756
655,uncleaned,0.789622763
656,uncleaned,0.764678931
657,uncleaned,0.585603915
658,uncleaned,0.606738369
659,uncleaned,0.816622556
660,uncleaned,0.629730288
661,uncleaned,0.568049146
662,uncleaned,0.646430084
663,uncleaned,0.809622059
664,uncleaned,0.686512166
665,uncleaned,0.558771997
666,uncleaned,0.618033094
667,uncleaned,0.54934563
668,uncleaned,0.599138097
669,uncleaned,0.686070219
670,uncleaned,0.658849557
671,uncleaned,0.580484162
672,uncleaned,0.691035404
673,uncleaned,0.542754153
674,uncleaned,0.732544398
675,uncleaned,0.635243692
676,uncleaned,0.639554677
677,uncleaned,0.675411193
678,uncleaned,0.631575731
679,uncleaned,0.514304176
680,uncleaned,0.626159297
681,uncleaned,0.777753841
682,uncleaned,0.501949517
683,uncleaned,0.694705519
684,uncleaned,0.627374133
685,uncleaned,0.743872071
686,uncleaned,0.770041821
687,uncleaned,0.63225896
688,uncleaned,0.81093384
689,uncleaned,0.569870568
690,uncleaned,0.690654
691,uncleaned,0.609152401
692,uncleaned,0.687438931
693,uncleaned,0.772534615
694,uncleaned,0.583943441
695,uncleaned,0.720235777
696,uncleaned,0.695995209
697,uncleaned,0.64597248
698,uncleaned,0.710200831
699,uncleaned,0.616618122
700,uncleaned,0.840367487
701,uncleaned,0.672413328
702,uncleaned,0.544644915
703,uncleaned,0.585838932
704,uncleaned,0.334192807
705,uncleaned,0.60798224
706,uncleaned,0.594101674
707,uncleaned,0.585467297
708,uncleaned,0.600744302
709,uncleaned,0.594576387
710,uncleaned,0.621007123
711,uncleaned,0.68181233
