"variable","value"
"diff3",-16
"diff3",-19
"diff3",-4
"diff3",-21
"diff3",-32
"diff3",-14
"diff3",-2
"diff3",-14
"diff3",-20
"diff3",-31
"diff3",-31
"diff3",6
"diff3",-43
"diff3",-28
"diff3",-14
"diff3",-29
"diff3",-23
"diff3",6
"diff3",-22
"diff3",-15
"diff3",-17
"diff3",7
"diff3",-19
"diff3",-15
"diff3",-19
"diff3",-1
"diff3",-18
"diff3",1
"diff3",-3
"diff3",-49
"diff3",-18
"diff3",-4
"diff3",-25
"diff3",-33
"diff3",-22
"diff3",-35
"diff3",-107
"diff3",-14
"diff3",-30
"diff3",-3
"diff3",16
"diff3",-16
"diff3",16
"diff3",2
"diff3",-84
"diff3",-38
"diff3",-23
"diff3",-8
"diff3",-10
"diff3",-57
"diff3",-53
"diff3",29
"diff3",-58
"diff3",-48
"diff3",-13
"diff3",-26
"diff3",-6
"diff3",-83
"diff3",-11
"diff3",-30
"diff3",-17
"diff3",5
"diff3",-12
"diff3",-28
"diff3",-5
"diff3",-32
"diff3",-38
"diff3",-60
"diff3",-21
"diff3",1
"diff3",-59
"diff3",-73
"diff3",26
"diff3",-11
"diff3",-67
"diff3",-30
"diff3",-22
"diff3",-12
"diff3",-33
"diff3",69
"diff3",-65
"diff3",-5
"diff3",-33
"diff3",-26
"diff3",-40
"diff3",-47
"diff3",-12
"diff3",-40
"diff3",-17
"diff3",-61
"diff3",-73
"diff3",8
"diff3",-15
"diff3",30
"diff3",-31
"diff3",-30
"diff3",-72
"diff3",83
"diff3",-25
"diff3",-10
"diff3",-40
"diff3",-83
"diff3",-19
"diff3",-11
"diff3",-76
"diff3",-18
"diff3",-93
"diff3",-38
"diff3",-39
"diff3",-39
"diff3",-38
"diff3",4
"diff3",-46
"diff3",-38
"diff3",-35
"diff3",-45
"diff3",24
"diff3",-43
"diff3",-40
"diff3",-76
"diff3",17
"diff3",23
"diff3",-8
"diff3",-44
"diff3",42
"diff3",-9
"diff3",-17
"diff3",-37
"diff3",-4
"diff3",-29
"diff3",-13
"diff3",-147
"diff3",-64
"diff3",-33
"diff3",-148
"diff3",47
"diff3",-38
"diff3",-80
"diff3",-34
"diff3",-14
"diff3",-23
"diff3",17
"diff3",-20
"diff3",-23
"diff3",-10
"diff3",10
"diff3",-76
"diff3",-33
"diff3",15
"diff3",-32
"diff3",-51
"diff3",-45
"diff3",-30
"diff3",-24
"diff3",-67
"diff3",-26
"diff3",-73
"diff3",-106
"diff3",-88
"diff3",-162
"diff3",-7
"diff3",-14
"diff3",-11
"diff3",-34
"diff3",-47
"diff3",-25
"diff3",22
"diff3",-45
"diff3",4
"diff3",-52
"diff3",-55
"diff3",-37
"diff3",8
"diff3",-36
"diff3",2
"diff3",-8
"diff3",-23
"diff3",-25
"diff3",-75
"diff3",-10
"diff3",-2
"diff3",11
"diff3",-27
"diff3",55
"diff3",-23
"diff3",-71
"diff3",-63
"diff3",-26
"diff3",-51
"diff3",-34
"diff3",-68
"diff3",3
"diff3",-15
"diff3",-32
"diff3",-38
"diff3",-19
"diff3",-48
"diff3",-33
"diff3",-12
"diff3",-80
"diff3",-52
"diff3",-17
"diff3",-58
"diff3",-101
"diff4",4
"diff4",47
"diff4",5
"diff4",-50
"diff4",-17
"diff4",-29
"diff4",119
"diff4",-103
"diff4",-66
"diff4",-92
"diff4",119
"diff4",-67
"diff4",103
"diff4",87
"diff4",16
"diff4",37
"diff4",-34
"diff4",42
"diff4",36
"diff4",-3
"diff4",78
"diff4",4
"diff4",-14
"diff4",-17
"diff4",95
"diff4",111
"diff4",-88
"diff4",125
"diff4",125
"diff4",44
"diff4",-7
"diff4",112
"diff4",-11
"diff4",-38
"diff4",65
"diff4",20
"diff4",10
"diff4",-18
"diff4",-12
"diff4",-20
"diff4",98
"diff4",54
"diff4",-13
"diff4",-101
"diff4",6
"diff4",37
"diff4",36
"diff4",-119
"diff4",95
"diff4",5
"diff4",73
"diff4",-46
"diff4",0
"diff4",18
"diff4",-111
"diff4",125
"diff4",-60
"diff4",104
"diff4",59
"diff4",-20
"diff4",-66
"diff4",-33
"diff4",-30
"diff4",23
"diff4",55
"diff4",81
"diff4",-126
"diff4",45
"diff4",-43
"diff4",-48
"diff4",-21
"diff4",-53
"diff4",0
"diff4",-14
"diff4",26
"diff4",60
"diff4",128
"diff4",-128
"diff4",0
"diff4",42
"diff4",118
"diff4",115
"diff4",111
"diff4",40
"diff4",68
"diff4",-3
"diff4",8
"diff4",13
"diff4",113
"diff4",-41
"diff4",-103
"diff4",76
"diff4",-5
"diff4",22
"diff4",-24
"diff4",-29
"diff4",91
"diff4",49
"diff4",-79
"diff4",56
"diff4",52
"diff4",7
"diff4",-31
"diff4",62
"diff4",-47
"diff4",50
"diff4",2
"diff4",85
"diff4",-27
"diff4",46
"diff4",-127
"diff4",8
"diff4",-101
"diff4",120
"diff4",36
"diff4",10
"diff4",-10
"diff4",-9
"diff4",35
"diff4",23
"diff4",-98
"diff4",15
"diff4",123
"diff4",-67
"diff4",-107
"diff4",-36
"diff4",14
"diff4",78
"diff4",-127
"diff4",35
"diff4",78
"diff4",-9
"diff4",-7
"diff4",107
"diff4",15
"diff4",-19
"diff4",-9
"diff4",-99
"diff4",-19
"diff4",13
"diff4",-22
"diff4",32
"diff4",-2
"diff4",118
"diff4",-8
"diff4",-77
"diff4",-1
"diff4",-103
"diff4",29
"diff4",28
"diff4",-88
"diff4",44
"diff4",46
"diff4",-92
"diff4",21
"diff4",4
"diff4",113
"diff4",0
"diff4",-113
"diff4",-107
"diff4",44
"diff4",84
"diff4",-12
"diff4",120
"diff4",-9
"diff4",74
"diff4",19
"diff4",-53
"diff4",-32
"diff4",117
"diff4",32
"diff4",121
"diff4",-75
"diff4",4
"diff4",-87
"diff4",-42
"diff4",-26
"diff4",-20
"diff4",-6
"diff4",-8
"diff4",-102
"diff4",10
"diff4",-32
"diff4",-25
"diff4",-123
"diff4",-83
"diff4",-2
"diff4",13
"diff4",-37
"diff4",-6
"diff4",-5
"diff4",46
"diff4",-9
"diff4",47
"diff4",121
"diff4",-30
"diff4",61
"diff4",89
"diff4",45
"diff4",2
"diff4",6
"diff4",2
"diff4",10
"diff4",14
"diff4",23
"diff4",-4
"diff4",-4
"diff4",0
"diff4",11
"diff4",-17
"diff4",9
"diff4",17
"diff4",-3
"diff4",-18
"diff4",-11
"diff4",15
"diff4",-8
"diff4",5
"diff4",-14
"diff4",5
"diff4",1
"diff4",2
"diff4",11
"diff4",-20
"diff4",3
"diff4",14
"diff4",-5
"diff4",10
"diff4",-12
"diff4",-14
"diff4",-2
"diff4",-6
"diff4",-14
"diff4",-1
"diff4",-21
"diff4",-3
"diff4",-7
"diff4",-16
"diff4",23
"diff4",4
"diff4",-5
"diff4",1
"diff4",24
"diff4",-8
"diff4",-8
"diff4",-5
"diff4",-9
"diff4",-10
"diff4",-4
"diff4",16
"diff4",-2
"diff4",-2
"diff4",20
"diff4",7
"diff4",18
"diff4",-14
"diff4",9
"diff4",7
"diff4",5
"diff4",-27
"diff4",3
"diff4",-22
"diff4",5
"diff4",-12
"diff4",-5
"diff4",5
"diff4",-6
"diff4",1
"diff4",0
"diff4",-1
"diff4",-2
"diff4",-15
"diff4",3
"diff4",-3
"diff4",-7
"diff4",-7
"diff4",-8
"diff4",-1
"diff4",24
"diff4",-9
"diff4",-24
"diff4",23
"diff4",18
"diff4",-19
"diff4",5
"diff4",-16
"diff4",-26
"diff4",-7
"diff4",22
"diff4",-1
"diff4",2
"diff4",-25
"diff4",-8
"diff4",-15
"diff4",-3
"diff4",-14
"diff4",5
"diff4",7
"diff4",-8
"diff4",-7
"diff4",6
"diff4",-19
"diff4",-5
"diff4",3
"diff4",-5
"diff4",-27
"diff4",-6
"diff4",8
"diff4",10
"diff4",16
"diff4",-7
"diff4",5
"diff4",15
"diff4",-17
"diff4",5
"diff4",-18
"diff4",1
"diff4",22
"diff4",5
"diff4",16
"diff4",21
"diff4",-12
"diff4",-2
"diff4",2
"diff4",6
"diff4",-10
"diff4",23
"diff4",-21
"diff4",-5
"diff4",-22
"diff4",-1
"diff4",3
"diff4",21
"diff4",20
"diff4",-7
"diff4",-5
"diff4",2
"diff4",-17
"diff4",4
"diff4",-9
"diff4",0
"diff4",-4
"diff4",0
"diff4",14
"diff4",0
"diff4",18
"diff4",0
"diff4",-14
"diff4",3
"diff4",9
"diff4",-10
"diff4",-26
"diff4",-23
"diff4",-8
"diff4",-1
"diff4",13
"diff4",-10
"diff4",17
"diff4",-5
"diff4",-6
"diff4",7
"diff4",26
"diff4",-1
"diff4",15
"diff4",8
"diff4",12
"diff4",17
"diff4",-21
"diff4",-23
"diff4",25
"diff4",-22
"diff4",-15
"diff4",-4
"diff4",2
"diff4",21
"diff4",18
"diff4",-4
"diff4",25
"diff4",9
"diff4",-6
"diff4",7
"diff4",-12
"diff4",21
"diff4",-9
"diff4",3
"diff4",17
"diff4",-5
"diff4",13
"diff4",1
"diff4",-13
"diff4",-2
"diff4",-10
"diff4",-9
"diff4",-10
"diff4",-8
"diff4",12
"diff4",0
"diff4",2
"diff4",10
"diff4",1
"diff4",-11
"diff4",-8
"diff4",6
"diff4",-1
"diff4",-7
"diff4",-6
"diff4",4
"diff4",-12
"diff4",0
"diff4",2
"diff4",-18
"diff4",-5
"diff4",-2
"diff4",-11
"diff4",2
"diff4",-3
"diff4",-5
"diff4",1
"diff4",-9
"diff4",3
"diff4",6
"diff4",-14
"diff4",5
"diff4",-3
"diff4",-2
"diff4",4
"diff4",-9
"diff4",-17
"diff4",0
"diff4",-9
"diff4",-8
"diff4",4
"diff4",-19
"diff4",-13
"diff4",3
"diff4",2
"diff4",-15
"diff4",5
"diff4",-4
"diff4",-6
"diff4",-1
"diff4",-5
"diff4",-7
"diff4",-12
"diff4",-2
"diff4",-5
"diff4",-11
"diff4",4
"diff4",8
"diff4",-13
"diff4",-2
"diff4",8
"diff4",-17
"diff4",-10
"diff4",-3
"diff4",-6
"diff4",-16
"diff4",-12
"diff4",10
"diff4",-2
"diff4",-19
"diff4",-5
"diff4",0
"diff4",-1
"diff4",-18
"diff4",11
"diff4",-3
"diff4",-4
"diff4",2
"diff4",6
"diff4",5
"diff4",3
"diff4",-8
"diff4",2
"diff4",-14
"diff4",-9
"diff4",-6
"diff4",-5
"diff4",-2
"diff4",9
"diff4",-9
"diff4",-4
"diff4",-11
"diff4",-4
"diff4",-15
"diff4",3
"diff4",-11
"diff4",-1
"diff4",7
"diff4",-19
"diff4",-2
"diff4",-15
"diff4",5
"diff4",-6
"diff4",1
"diff4",1
"diff4",-9
"diff4",-4
"diff4",-4
"diff4",-10
"diff4",-9
"diff4",-7
"diff4",-8
"diff4",-6
"diff4",-5
"diff4",-1
"diff4",-7
"diff4",-3
"diff4",3
"diff4",-1
"diff4",1
"diff4",-12
"diff4",-11
"diff4",-10
"diff4",-9
"diff4",-8
"diff4",-9
"diff4",-7
"diff4",-14
"diff4",3
"diff4",-13
"diff4",-3
"diff4",7
"diff4",6
"diff4",-7
"diff4",2
"diff4",-16
"diff4",-11
"diff4",-21
"diff4",-3
"diff4",-1
"diff4",-10
"diff4",3
"diff4",-13
"diff4",-5
"diff4",0
"diff4",-10
"diff4",-15
"diff4",-16
"diff4",-6
"diff4",3
"diff4",-5
"diff4",-5
"diff4",-9
"diff4",-3
"diff4",-11
"diff4",-20
"diff4",-3
"diff4",-13
"diff4",-8
"diff4",-9
"diff4",-14
"diff4",3
"diff4",-7
"diff4",-10
"diff4",-3
"diff4",0
"diff4",-11
"diff4",-9
"diff4",0
"diff4",9
"diff4",-20
"diff4",-6
"diff4",-12
"diff4",7
"diff4",-12
"diff4",2
"diff4",-11
"diff4",-4
"diff4",-10
"diff4",7
"diff4",-1
"diff4",0
"diff4",-18
"diff4",-13
"diff4",3
"diff4",-3
"diff4",6
"diff4",-18
"diff4",1
"diff4",0
"diff4",10
"diff4",-9
"diff4",-12
"diff4",-13
"diff4",2
"diff4",-5
"diff4",-16
"diff4",-5
"diff4",-8
"diff4",-7
"diff4",-10
"diff4",5
"diff4",0
"diff4",-10
"diff4",-10
"diff4",-4
"diff4",-7
"diff4",-2
"diff4",-2
"diff4",-4
"diff4",-11
"diff4",-10
"diff4",-14
"diff4",-12
"diff4",5
"diff4",0
"diff4",-6
"diff4",2
"diff4",-1
"diff4",-12
"diff4",-6
"diff4",-7
"diff4",-10
"diff4",-5
"diff4",-15
"diff4",-17
"diff4",2
"diff4",-9
"diff4",-9
"diff4",-7
"diff4",1
"diff4",-2
"diff4",-6
"diff4",-11
"diff4",-10
"diff4",-3
"diff4",-6
"diff4",-11
"diff4",-9
"diff4",-13
"diff4",5
"diff4",-8
"diff4",-7
"diff4",-1
"diff4",-12
"diff4",-11
"diff4",-9
"diff4",-4
"diff4",-12
"diff4",-15
"diff4",-10
"diff4",-3
"diff4",-13
"diff4",-3
"diff4",-3
"diff4",-16
"diff4",1
"diff4",-17
"diff4",2
"diff4",-7
"diff4",-10
"diff4",-12
"diff4",-15
"diff4",-5
"diff4",-5
"diff4",-6
"diff4",-12
"diff4",-4
"diff4",-10
"diff4",-2
"diff4",-16
"diff4",-4
"diff4",-3
"diff4",-17
"diff4",0
"diff4",-5
"diff4",-3
"diff4",-1
"diff4",3
"diff4",-4
"diff4",-7
"diff4",-4
"diff4",-4
"diff4",-8
"diff4",-10
"diff4",-15
"diff4",-17
"diff4",1
"diff4",-4
"diff4",-15
"diff4",-11
"diff4",-11
"diff4",-17
"diff4",-6
"diff4",-7
"diff4",-18
"diff4",-1
"diff4",-19
"diff4",-8
"diff4",-4
"diff4",0
"diff4",-10
"diff4",-8
"diff4",-2
"diff4",-17
"diff4",-5
"diff4",-10
"diff4",-14
"diff4",-5
"diff4",-6
"diff4",-8
"diff4",-19
"diff4",-10
"diff4",-8
"diff4",-4
"diff4",-9
"diff4",0
"diff4",3
"diff4",3
"diff4",-2
"diff4",-4
"diff4",-8
"diff4",-6
"diff4",-16
"diff4",-15
"diff4",-18
"diff4",0
"diff4",-14
"diff4",-8
"diff4",-7
"diff4",-11
"diff4",-4
"diff4",-6
"diff4",-5
"diff4",-15
"diff4",-8
"diff4",-9
"diff4",-6
"diff4",-9
"diff4",-7
"diff4",-3
"diff4",-3
"diff4",-6
"diff4",-11
"diff4",-14
"diff4",3
"diff4",-3
"diff4",0
"diff4",-7
"diff4",-5
"diff4",-7
"diff4",-14
"diff4",-8
"diff4",-5
"diff4",0
"diff4",-10
"diff4",-19
"diff4",-4
"diff4",0
"diff4",3
"diff4",-11
"diff4",-10
"diff4",-13
"diff4",2
"diff4",-10
"diff4",-11
"diff4",-13
"diff4",-10
"diff4",-5
"diff4",-7
"diff4",-4
"diff4",-17
"diff4",-3
"diff4",-8
"diff4",-1
"diff4",-19
"diff4",-13
"diff4",-7
"diff4",-2
"diff4",1
"diff4",-17
"diff4",-10
"diff4",0
"diff4",2
"diff4",-9
"diff4",3
"diff4",-6
"diff4",-15
"diff4",-16
"diff4",-9
"diff4",-6
"diff4",-17
"diff4",-18
"diff4",-9
"diff4",-19
"diff4",-16
"diff4",-8
"diff4",2
"diff4",-4
"diff4",-6
"diff4",-19
"diff4",-10
"diff4",-17
"diff4",-14
"diff4",-5
"diff4",-5
"diff4",-1
"diff4",-8
"diff4",-3
"diff4",-12
"diff4",-7
"diff4",-12
"diff4",-16
"diff4",-3
"diff4",-7
"diff4",-16
"diff4",-8
"diff4",-8
"diff4",-7
"diff4",-8
"diff4",-3
"diff4",-5
"diff4",-16
"diff4",-8
"diff4",-2
"diff4",-14
"diff4",-11
"diff4",-12
"diff4",-12
"diff4",-9
"diff4",-6
"diff4",-10
"diff4",-2
"diff4",0
"diff4",-11
"diff4",-1
"diff4",-2
"diff4",-8
"diff4",-9
"diff4",-2
"diff4",-10
"diff4",0
"diff4",-2
"diff4",-2
"diff4",-4
"diff4",-9
"diff4",-3
"diff4",-7
"diff4",-10
"diff4",-18
"diff4",-7
"diff4",-3
"diff4",-15
"diff4",1
"diff4",-12
"diff4",-11
"diff4",-8
"diff4",-15
"diff4",-14
"diff4",-5
"diff4",-10
"diff4",-6
"diff4",-10
"diff4",-10
"diff4",-7
"diff4",-14
"diff4",-16
"diff4",-2
"diff4",-9
"diff4",-5
"diff4",-7
"diff4",-16
"diff4",-19
"diff4",-5
"diff4",-7
"diff4",-20
"diff4",-7
"diff4",-11
"diff4",-2
"diff4",-10
"diff4",-1
"diff4",-5
"diff4",-11
"diff4",-4
"diff4",-5
"diff4",0
"diff4",-9
"diff4",-9
"diff4",-3
"diff4",-8
"diff4",-10
"diff4",-10
"diff4",-10
"diff4",-12
"diff4",-13
"diff4",-9
"diff4",-12
"diff4",-11
"diff4",-13
"diff4",-11
"diff4",-10
"diff4",-8
"diff4",-19
"diff4",-11
"diff4",-3
"diff4",-10
"diff4",-11
"diff4",-15
"diff4",-11
"diff4",-14
"diff4",-2
"diff4",-3
"diff4",-6
"diff4",-14
"diff4",-8
"diff4",-9
"diff4",-8
"diff4",-1
"diff4",2
"diff4",-15
"diff4",-9
"diff4",-17
"diff4",-7
"diff4",-15
"diff4",-9
"diff4",-12
"diff4",-6
"diff4",-16
"diff4",-9
"diff4",-17
"diff4",-9
"diff4",-9
"diff4",-6
"diff4",-15
"diff4",-11
"diff4",-5
"diff4",-9
"diff4",-11
"diff4",-7
"diff4",-18
"diff4",-8
"diff4",-6
"diff4",-11
"diff4",-6
"diff4",-4
"diff4",2
"diff4",-6
"diff4",-11
"diff4",-4
"diff4",-7
"diff4",-3
"diff4",-12
"diff4",-6
"diff4",1
"diff4",-17
"diff4",-10
"diff4",-13
"diff4",-6
"diff4",0
"diff4",0
"diff4",-2
"diff4",-7
"diff4",-8
"diff4",-5
"diff4",-6
"diff4",-5
"diff4",-1
"diff4",-9
"diff4",-9
"diff4",-3
"diff4",-7
"diff4",-8
"diff4",-10
"diff4",-9
"diff4",-7
"diff4",-7
"diff4",-13
"diff4",-7
"diff4",-10
"diff4",0
"diff4",-7
"diff4",-16
"diff4",-12
"diff4",-16
"diff4",-9
"diff4",-10
"diff4",-9
"diff4",-7
"diff4",-7
"diff4",-8
"diff4",-8
"diff4",-15
"diff4",-6
"diff4",-13
"diff4",-6
"diff4",-15
"diff4",-12
"diff4",-1
"diff4",-13
"diff4",-3
"diff4",-8
"diff4",-9
"diff4",-11
"diff4",-5
"diff4",-13
"diff4",-8
"diff4",-17
"diff4",-8
"diff4",-15
"diff4",-12
"diff4",-5
"diff4",-14
"diff4",-9
"diff4",-4
"diff4",-5
"diff4",-15
"diff4",-18
"diff4",-5
"diff4",-7
"diff4",-12
"diff4",-11
"diff4",-17
"diff4",-10
"diff4",-11
"diff4",-14
"diff4",-2
"diff4",-8
"diff4",-4
"diff4",-14
"diff4",-8
"diff4",-2
"diff4",0
"diff4",-4
"diff4",-7
"diff4",-16
"diff4",-5
"diff4",-9
"diff4",-2
"diff4",-8
"diff4",-11
"diff4",-7
"diff4",-5
"diff4",-17
"diff4",-2
"diff4",-12
"diff4",-12
"diff4",-10
"diff4",-11
"diff4",-12
"diff4",-9
"diff4",-14
"diff4",-16
"diff4",-8
"diff4",-10
"diff4",-9
"diff4",-8
"diff4",-12
"diff4",-15
"diff4",-4
"diff4",-16
"diff4",-8
"diff4",-6
"diff4",-11
"diff4",-9
"diff4",-3
"diff4",-19
"diff4",-6
"diff4",-13
"diff4",-17
"diff4",-16
"diff4",-10
"diff4",-9
"diff4",-8
"diff4",-7
"diff4",-13
"diff4",-9
"diff4",-11
"diff4",-10
"diff4",-6
"diff4",-8
"diff4",-12
"diff4",-14
"diff4",-16
"diff4",-4
"diff4",-13
"diff4",-6
"diff4",-5
"diff4",-9
"diff4",-8
"diff4",-11
"diff4",-11
"diff4",-14
"diff4",-11
"diff4",-13
"diff4",-8
"diff4",-11
"diff4",-7
"diff4",-18
"diff4",-14
"diff4",-15
"diff4",-17
"diff4",-11
"diff4",-10
"diff4",-1
"diff4",-7
"diff4",-9
"diff4",-10
"diff4",-14
"diff4",-10
"diff4",-16
"diff4",-11
"diff4",-14
"diff4",-17
"diff4",-16
"diff4",-9
"diff4",-14
"diff4",-14
"diff4",-8
"diff4",-8
"diff4",-16
"diff4",-4
"diff4",-6
"diff4",-9
"diff4",-7
"diff4",-5
"diff4",-11
"diff4",-8
"diff4",-9
"diff4",-7
"diff4",-13
"diff4",-7
"diff4",-15
"diff4",-13
"diff4",-12
"diff4",-2
"diff4",-9
"diff4",-8
"diff4",-6
"diff4",-2
"diff4",-11
"diff4",-14
"diff4",-10
"diff4",-9
"diff4",-5
"diff4",-15
"diff4",-14
"diff4",-2
"diff4",-11
"diff4",-13
"diff4",-14
"diff4",-11
"diff4",-8
"diff4",-1
"diff4",-11
"diff4",-5
"diff4",-7
"diff4",-17
"diff4",-11
"diff4",-9
"diff4",-8
"diff4",-7
"diff4",-10
"diff4",-11
"diff4",-2
"diff4",-8
"diff4",-12
"diff4",-12
"diff4",-2
"diff4",-10
"diff4",-5
"diff4",-10
"diff4",-5
"diff4",-12
"diff4",-14
"diff4",-14
"diff4",-7
"diff4",-4
"diff4",-7
"diff4",-19
"diff4",-10
"diff4",-9
"diff4",-8
"diff4",-18
"diff4",-9
"diff4",-10
"diff4",-14
"diff4",-12
"diff4",-12
"diff4",-8
"diff4",-5
"diff4",-9
"diff4",-3
"diff4",-9
"diff4",-2
"diff4",-11
"diff4",-3
"diff4",-10
"diff4",-17
"diff4",-15
"diff4",-10
"diff4",-11
"diff4",-8
"diff4",0
"diff4",-15
"diff4",-10
"diff4",-12
"diff4",-8
"diff4",-4
"diff4",-8
"diff4",-4
"diff4",-12
"diff4",-8
"diff4",-11
"diff4",-16
"diff4",-4
"diff4",-9
"diff4",-16
"diff4",-18
"diff4",-12
"diff4",-16
"diff4",-15
"diff4",-10
"diff4",-12
"diff4",-12
"diff4",-15
"diff4",-12
"diff4",-9
"diff4",-8
"diff4",-16
"diff4",-5
"diff4",-5
"diff4",-11
"diff4",-5
"diff4",-6
"diff4",-10
"diff4",-8
"diff4",-9
"diff4",-7
"diff4",-13
"diff4",-6
"diff4",-5
"diff4",-6
"diff4",-4
"diff4",-4
"diff4",-12
"diff4",-7
"diff4",-1
"diff4",-13
"diff4",-17
"diff4",-3
"diff4",-8
"diff4",-14
"diff4",-11
"diff4",-17
"diff4",-13
"diff4",-12
"diff4",-15
"diff4",-8
"diff4",-6
"diff4",-14
"diff4",-5
"diff4",-14
"diff4",-13
"diff4",-12
"diff4",-9
"diff4",-5
"diff4",-6
"diff4",-16
"diff4",-5
"diff4",-4
"diff4",-9
"diff4",-13
"diff4",-10
"diff4",-16
"diff4",-8
"diff4",-10
"diff4",-11
"diff4",-7
"diff4",-8
"diff4",-7
"diff4",-14
"diff4",-7
"diff4",-16
"diff4",-7
"diff4",-4
"diff4",-7
"diff4",-12
"diff4",-4
"diff4",-13
"diff4",-8
"diff4",-2
"diff4",-11
"diff4",-13
"diff4",-4
"diff4",-12
"diff4",-8
"diff4",-11
"diff4",-5
"diff4",-8
"diff4",-3
"diff4",-12
"diff4",-6
"diff4",-18
"diff4",-6
"diff4",-14
"diff4",-11
"diff4",-3
"diff4",-10
"diff4",-7
"diff4",-2
"diff4",-12
"diff4",-8
"diff4",-11
"diff4",-13
"diff4",-18
"diff4",-17
"diff4",-3
"diff4",-8
"diff4",-4
"diff4",-5
"diff4",-16
"diff4",-14
"diff4",-7
"diff4",-8
"diff4",-5
"diff4",-10
"diff4",-9
"diff4",-10
"diff4",-17
"diff4",-12
"diff4",-9
"diff4",-12
"diff4",-9
"diff4",-13
"diff4",-12
"diff4",-14
"diff4",-4
"diff4",-10
"diff4",-10
"diff4",-16
"diff4",-19
"diff4",-17
"diff4",-6
"diff4",-15
"diff4",-13
"diff4",-6
"diff4",-11
"diff4",-14
"diff4",-9
"diff4",-11
"diff4",-9
"diff4",-10
"diff4",-4
"diff4",-9
"diff4",-6
"diff4",-11
"diff4",-11
"diff4",-6
"diff4",-13
"diff4",-13
"diff4",-3
"diff4",-7
"diff4",-6
"diff4",-8
"diff4",-13
"diff4",-16
"diff4",-7
"diff4",-5
"diff4",-9
"diff4",-13
"diff4",-7
"diff4",-10
"diff4",-13
"diff4",-9
"diff4",-16
"diff4",-10
"diff4",-5
"diff4",-10
"diff4",-11
"diff4",-10
"diff4",-11
"diff4",-12
"diff4",-8
"diff4",-15
"diff4",-4
"diff4",-14
"diff4",-13
"diff4",-9
"diff4",-14
"diff4",-6
"diff4",-12
"diff4",-6
"diff4",-12
"diff4",-7
"diff4",-13
"diff4",-7
"diff4",-12
"diff4",-8
"diff4",-12
"diff4",-6
"diff4",-1
"diff4",-13
"diff4",-4
"diff4",-10
"diff4",-10
"diff4",-13
"diff4",-12
"diff4",-8
"diff4",-15
"diff4",-10
"diff4",-7
"diff4",-10
"diff4",-8
"diff4",-18
"diff4",-14
"diff4",-12
"diff4",-9
"diff4",-10
"diff4",-16
"diff4",-18
"diff4",-10
"diff4",-10
"diff4",-15
"diff4",-18
"diff4",-6
"diff4",-6
"diff4",-9
"diff4",-14
"diff4",-11
"diff4",-11
"diff4",-11
"diff4",-14
"diff4",-15
"diff4",-11
"diff4",-12
"diff4",-10
"diff4",-8
"diff4",-7
"diff4",-13
"diff4",-9
"diff4",-17
"diff4",-13
"diff4",-11
"diff4",-11
"diff4",-11
"diff4",-10
"diff4",-11
"diff4",-7
"diff4",-18
"diff4",-9
"diff4",-8
"diff4",-12
"diff4",-10
"diff4",-8
"diff4",-10
"diff4",-6
"diff4",-11
"diff4",-14
"diff4",-9
"diff4",-6
"diff4",-10
"diff4",-7
"diff4",-12
"diff4",-18
"diff4",-11
"diff4",-4
"diff4",-10
"diff4",-13
"diff4",-15
"diff4",-11
"diff4",-11
"diff4",-10
"diff4",-12
"diff4",-14
"diff4",-13
"diff4",-6
"diff4",-18
"diff4",-3
"diff4",-8
"diff4",-16
"diff4",-15
"diff4",-12
"diff4",-10
"diff4",-15
"diff4",-15
"diff4",-11
"diff4",-9
"diff4",-15
"diff4",-13
"diff4",-7
"diff4",-13
"diff4",-9
"diff4",-11
"diff4",-8
"diff4",-13
"diff4",-11
"diff4",-11
"diff4",-3
"diff4",-14
"diff4",-7
"diff4",-6
"diff4",-12
"diff4",-9
"diff4",-8
"diff4",-7
"diff4",-11
"diff4",-11
"diff4",-11
"diff4",-8
"diff4",-12
"diff4",-14
"diff4",-13
"diff4",-18
"diff4",-11
"diff4",-18
"diff4",-7
"diff4",-11
"diff4",-10
"diff4",-16
"diff4",-12
"diff4",-9
"diff4",-11
"diff4",-17
"diff4",-14
"diff4",-9
"diff4",-9
"diff4",-12
"diff4",-7
"diff4",-14
"diff4",-14
"diff4",-11
"diff4",-12
"diff4",-6
"diff4",-10
"diff4",-15
"diff4",-14
"diff4",-12
"diff4",-14
"diff4",-15
"diff4",-7
"diff4",-10
"diff4",-8
"diff4",-10
"diff4",-15
"diff4",-6
"diff4",-8
"diff4",-14
"diff4",-14
"diff4",-13
"diff4",-15
"diff4",-10
"diff4",-9
"diff4",-8
"diff4",-16
"diff4",-9
"diff4",-9
"diff4",-13
"diff4",-7
"diff4",-10
"diff4",-17
"diff4",-14
"diff4",-11
"diff4",-5
"diff4",-13
"diff4",-7
"diff4",-14
"diff4",-12
"diff4",-11
"diff4",-15
"diff4",-9
"diff4",-16
"diff4",-8
"diff4",-14
"diff4",-9
"diff4",-9
"diff4",-5
"diff4",-7
"diff4",-4
"diff4",-19
"diff4",-11
"diff4",-14
"diff4",-19
"diff4",-13
"diff4",-11
"diff4",-15
"diff4",-8
"diff4",-13
"diff4",-11
"diff4",-12
"diff4",-14
"diff4",-11
"diff4",-13
"diff4",-15
"diff4",-13
"diff4",-15
