"","variable","value","ordered"
"2614","uncleaned",76.1695764856813,TRUE
"2615","uncleaned",76.1291305799832,TRUE
"2616","uncleaned",76.7217831689694,TRUE
"2617","uncleaned",76.079981996051,TRUE
"2618","uncleaned",76.5017612956305,TRUE
"2619","uncleaned",76.3050901676097,TRUE
"2620","uncleaned",76.0440804036767,TRUE
"2621","uncleaned",76.7306235449493,TRUE
"2622","uncleaned",76.0881433862932,TRUE
"2623","uncleaned",76.7444899915713,TRUE
"2624","uncleaned",76.1856521569679,TRUE
"2625","uncleaned",76.3645244839193,TRUE
"2626","uncleaned",76.5360267925935,TRUE
"2627","uncleaned",76.7647504693027,TRUE
"2628","uncleaned",76.5480744471835,TRUE
"2629","uncleaned",75.9733720890907,TRUE
"2630","uncleaned",76.1929092066853,TRUE
"2631","uncleaned",76.6435088907306,TRUE
"2632","uncleaned",75.9434908534162,TRUE
"2633","uncleaned",75.9121618751981,TRUE
"2634","uncleaned",76.1834034491429,TRUE
"2635","uncleaned",75.9899615857857,TRUE
"2636","uncleaned",76.4627816748776,TRUE
"2637","uncleaned",76.3511024126016,TRUE
"2638","uncleaned",76.7664743032325,TRUE
"2639","uncleaned",75.8725404861068,TRUE
"2640","uncleaned",76.3071350801344,TRUE
"2641","uncleaned",76.8019747628926,TRUE
"2642","uncleaned",76.1935607650107,TRUE
"2643","uncleaned",76.2875938607051,TRUE
"2644","uncleaned",76.1759761141367,TRUE
"2645","uncleaned",76.394664666113,TRUE
"2646","uncleaned",76.7428243290702,TRUE
"2647","uncleaned",76.6800763973903,TRUE
"2648","uncleaned",76.41282610846,TRUE
"2649","uncleaned",76.5887575016358,TRUE
"2650","uncleaned",76.5001813759112,TRUE
"2651","uncleaned",76.5844294807153,TRUE
"2652","uncleaned",75.9286027315132,TRUE
"2653","uncleaned",75.9226466096232,TRUE
"2654","uncleaned",75.8837268566506,TRUE
"2655","uncleaned",76.1686701497731,TRUE
"2656","uncleaned",76.1716404071214,TRUE
"2657","uncleaned",76.7802143547637,TRUE
"2658","uncleaned",76.2741175468618,TRUE
"2659","uncleaned",75.898375605273,TRUE
"2660","uncleaned",76.2079490025966,TRUE
"2661","uncleaned",76.6512958649877,TRUE
"2662","uncleaned",76.808049003208,TRUE
"2663","uncleaned",75.987643605487,TRUE
"2664","uncleaned",76.7493854327028,TRUE
"2665","uncleaned",76.4028970992818,TRUE
"2666","uncleaned",76.0929166857468,TRUE
"2667","uncleaned",76.2223640495733,TRUE
"2668","uncleaned",76.31612597553,TRUE
"2669","uncleaned",75.9624551948416,TRUE
"2670","uncleaned",76.0747654343044,TRUE
"2671","uncleaned",75.9321637045231,TRUE
"2672","uncleaned",76.3609701475823,TRUE
"2673","uncleaned",76.6801175516494,TRUE
"2674","uncleaned",76.6740813806582,TRUE
"2675","uncleaned",76.6209333846485,TRUE
"2676","uncleaned",76.687159169447,TRUE
"2677","uncleaned",76.6122479346869,TRUE
"2678","uncleaned",76.7961326012432,TRUE
"2679","uncleaned",76.7835871520252,TRUE
"2680","uncleaned",75.9853981360798,TRUE
"2681","uncleaned",76.5879561645484,TRUE
"2682","uncleaned",76.0652221835847,TRUE
"2683","uncleaned",76.7741051954585,TRUE
"2684","uncleaned",76.0747152525536,TRUE
"2685","uncleaned",76.2651809836319,TRUE
"2686","uncleaned",76.1330387034058,TRUE
"2687","uncleaned",76.262610607282,TRUE
"2688","uncleaned",76.1382659868786,TRUE
"2689","uncleaned",76.7501389333503,TRUE
"2690","uncleaned",76.1458903666948,TRUE
"2691","uncleaned",76.1564527063564,TRUE
"2692","uncleaned",76.6968100324527,TRUE
"2693","uncleaned",76.0707550841018,TRUE
"2694","uncleaned",76.7784940351675,TRUE
"2695","uncleaned",76.138191035224,TRUE
"2696","uncleaned",76.7601838464371,TRUE
"2697","uncleaned",76.4189984360687,TRUE
"2698","uncleaned",76.7574124695451,TRUE
"2699","uncleaned",75.922869051796,TRUE
"2700","uncleaned",76.6530944866572,TRUE
"2701","uncleaned",76.5877548742709,TRUE
"2702","uncleaned",75.8718012454161,TRUE
"2703","uncleaned",76.0407904986693,TRUE
"2704","uncleaned",76.2276929614194,TRUE
"2705","uncleaned",75.8761790657962,TRUE
"2706","uncleaned",76.3912254099847,TRUE
"2707","uncleaned",76.2528621779866,TRUE
"2708","uncleaned",76.1344949162934,TRUE
"2709","uncleaned",76.4785922532506,TRUE
"2710","uncleaned",75.8832905810919,TRUE
"2711","uncleaned",75.9937245500768,TRUE
"2712","uncleaned",76.6955913106238,TRUE
"2713","uncleaned",76.0243111011887,TRUE
"2714","uncleaned",76.4439539671899,TRUE
"2715","uncleaned",76.7597081055564,TRUE
"2716","uncleaned",76.2040278086162,TRUE
"2717","uncleaned",76.1856463826778,TRUE
"2718","uncleaned",76.135351847029,TRUE
"2719","uncleaned",76.4646686269186,TRUE
"2720","uncleaned",76.1503002863703,TRUE
"2721","uncleaned",75.909535500426,TRUE
"2722","uncleaned",76.6278949237419,TRUE
"2723","uncleaned",76.5522100564637,TRUE
"2724","uncleaned",76.4327544023858,TRUE
"2725","uncleaned",76.4864292893334,TRUE
"2726","uncleaned",75.9441758855615,TRUE
"2727","uncleaned",76.6022822614824,TRUE
"2728","uncleaned",76.3535329459445,TRUE
"2729","uncleaned",76.4054736518089,TRUE
"2730","uncleaned",75.9004179371128,TRUE
"2731","uncleaned",76.0516876329905,TRUE
"2732","uncleaned",76.6541897323901,TRUE
"2733","uncleaned",76.7548669675848,TRUE
"2734","uncleaned",76.463862811941,TRUE
"2735","uncleaned",76.2741467396195,TRUE
"2736","uncleaned",75.9280599489618,TRUE
"2737","uncleaned",75.9653110527615,TRUE
"2738","uncleaned",76.5517210709389,TRUE
"2739","uncleaned",76.035636525339,TRUE
"2740","uncleaned",75.9834068921353,TRUE
"2741","uncleaned",76.217679508448,TRUE
"2742","uncleaned",76.4934150347592,TRUE
"2743","uncleaned",75.8906684818035,TRUE
"2744","uncleaned",76.734606894765,TRUE
"2745","uncleaned",76.0292456377062,TRUE
"2746","uncleaned",76.6128365484762,TRUE
"2747","uncleaned",75.9302426874072,TRUE
"2748","uncleaned",76.1883558446804,TRUE
"2749","uncleaned",76.5277740949673,TRUE
"2750","uncleaned",75.9139616789318,TRUE
"2751","uncleaned",76.5609467062986,TRUE
"2752","uncleaned",76.8043114448109,TRUE
"2753","uncleaned",76.7861757202532,TRUE
"2754","uncleaned",76.4466299568862,TRUE
"2755","uncleaned",76.7689291486867,TRUE
"2756","uncleaned",75.8733669465551,TRUE
"2757","uncleaned",76.3759150145904,TRUE
"2758","uncleaned",76.7819558053524,TRUE
"2759","uncleaned",76.2808469709508,TRUE
"2760","uncleaned",76.056243048548,TRUE
"2761","uncleaned",76.0962605211138,TRUE
"2762","uncleaned",76.0932295682891,TRUE
"2763","uncleaned",76.7719912798832,TRUE
"2764","uncleaned",76.4317469760812,TRUE
"2765","uncleaned",76.7740194023089,TRUE
"2766","uncleaned",76.6834622410853,TRUE
"2767","uncleaned",76.2693814121149,TRUE
"2768","uncleaned",76.6949239750879,TRUE
"2769","uncleaned",75.9692069035222,TRUE
"2770","uncleaned",76.1691814489339,TRUE
"2771","uncleaned",75.9355816573264,TRUE
"2772","uncleaned",76.1044620959429,TRUE
"2773","uncleaned",75.985660037745,TRUE
"2774","uncleaned",76.5819744770864,TRUE
"2775","uncleaned",76.2119938905185,TRUE
"2776","uncleaned",76.5055155945558,TRUE
"2777","uncleaned",76.5669704650125,TRUE
"2778","uncleaned",76.0845781796822,TRUE
"2779","uncleaned",76.6249200129838,TRUE
"2780","uncleaned",75.9802538292957,TRUE
"2781","uncleaned",76.1254478427003,TRUE
"2782","uncleaned",76.4891469582232,TRUE
"2783","uncleaned",76.2014319388215,TRUE
"2784","uncleaned",76.3772150618383,TRUE
"2785","uncleaned",76.57645108842,TRUE
"2786","uncleaned",76.7211531866658,TRUE
"2787","uncleaned",76.1944846911788,TRUE
"2788","uncleaned",76.7672803927978,TRUE
"2789","uncleaned",75.9553422399159,TRUE
"2790","uncleaned",76.3990145113774,TRUE
"2791","uncleaned",75.9219043533964,TRUE
"2792","uncleaned",75.9289544571785,TRUE
"2793","uncleaned",76.7263340151616,TRUE
"2794","uncleaned",76.0037781091611,TRUE
"2795","uncleaned",76.3737214243327,TRUE
"2796","uncleaned",76.5787420188384,TRUE
"2797","uncleaned",76.3707566206324,TRUE
"2798","uncleaned",76.3845823005229,TRUE
"2799","uncleaned",76.7831701591831,TRUE
"2800","uncleaned",75.9728695211838,TRUE
"2801","uncleaned",77.632381170766,TRUE
"2802","uncleaned",77.565367398603,TRUE
"2803","uncleaned",77.6924375438905,TRUE
"2804","uncleaned",77.0342164997941,TRUE
"2805","uncleaned",76.8837767489564,TRUE
"2806","uncleaned",77.0129007070442,TRUE
"2807","uncleaned",76.8212209785752,TRUE
"2808","uncleaned",77.485014872136,TRUE
"2809","uncleaned",77.3784434675533,TRUE
"2810","uncleaned",77.4131270260281,TRUE
"2811","uncleaned",77.1417093239014,TRUE
"2812","uncleaned",77.0282492531555,TRUE
"2813","uncleaned",77.0419048442305,TRUE
"2814","uncleaned",77.6138437287802,TRUE
"2815","uncleaned",76.9763660866728,TRUE
"2816","uncleaned",77.0778225355918,TRUE
"2817","uncleaned",77.7050059979988,TRUE
"2818","uncleaned",77.612523776375,TRUE
"2819","uncleaned",77.0109520256957,TRUE
"2820","uncleaned",77.5699945655599,TRUE
"2821","uncleaned",76.9801438981748,TRUE
"2822","uncleaned",77.2342458529763,TRUE
"2823","uncleaned",77.6531060250141,TRUE
"2824","uncleaned",77.0392508642952,TRUE
"2825","uncleaned",77.5677082418602,TRUE
"2826","uncleaned",77.411365556402,TRUE
"2827","uncleaned",77.0449639936473,TRUE
"2828","uncleaned",76.8839363170848,TRUE
"2829","uncleaned",77.5106517229863,TRUE
"2830","uncleaned",77.1948626390557,TRUE
"2831","uncleaned",77.1557554648371,TRUE
"2832","uncleaned",77.3224725125769,TRUE
"2833","uncleaned",77.5286003064234,TRUE
"2834","uncleaned",77.3977297243252,TRUE
"2835","uncleaned",76.9003023568329,TRUE
"2836","uncleaned",76.9169118049547,TRUE
"2837","uncleaned",77.3132338276742,TRUE
"2838","uncleaned",76.9116960875131,TRUE
"2839","uncleaned",77.567108019388,TRUE
"2840","uncleaned",77.2519262476924,TRUE
"2841","uncleaned",77.66204642888,TRUE
"2842","uncleaned",77.4387491666528,TRUE
"2843","uncleaned",77.5699081046613,TRUE
"2844","uncleaned",77.5315476049406,TRUE
"2845","uncleaned",77.1478758590306,TRUE
"2846","uncleaned",77.0072291800065,TRUE
"2847","uncleaned",77.3579128484202,TRUE
"2848","uncleaned",76.8831266538712,TRUE
"2849","uncleaned",77.179380158396,TRUE
"2850","uncleaned",77.7300620634465,TRUE
"2851","uncleaned",77.2206554553236,TRUE
"2852","uncleaned",77.1523219976841,TRUE
"2853","uncleaned",77.7023131709283,TRUE
"2854","uncleaned",77.7562271326724,TRUE
"2855","uncleaned",77.3011618483231,TRUE
"2856","uncleaned",77.170544969186,TRUE
"2857","uncleaned",77.7106764191254,TRUE
"2858","uncleaned",77.1206007830228,TRUE
"2859","uncleaned",77.288495960076,TRUE
"2860","uncleaned",77.2663324117183,TRUE
"2861","uncleaned",76.8890377636429,TRUE
"2862","uncleaned",76.8404478899154,TRUE
"2863","uncleaned",76.8804147847809,TRUE
"2864","uncleaned",77.3205851190097,TRUE
"2865","uncleaned",77.1537834039191,TRUE
"2866","uncleaned",76.8945440502206,TRUE
"2867","uncleaned",77.0128787149267,TRUE
"2868","uncleaned",77.3218791095784,TRUE
"2869","uncleaned",77.6377357585063,TRUE
"2870","uncleaned",77.0990117642533,TRUE
"2871","uncleaned",77.1207772715433,TRUE
"2872","uncleaned",77.6137643915147,TRUE
"2873","uncleaned",77.3657043055873,TRUE
"2874","uncleaned",77.328207132262,TRUE
"2875","uncleaned",77.4421154705352,TRUE
"2876","uncleaned",77.6177981438741,TRUE
"2877","uncleaned",76.9354370678829,TRUE
"2878","uncleaned",77.0623355266702,TRUE
"2879","uncleaned",77.6679056307863,TRUE
"2880","uncleaned",77.3062744682562,TRUE
"2881","uncleaned",77.5036364059488,TRUE
"2882","uncleaned",77.5951733019503,TRUE
"2883","uncleaned",77.1911481680379,TRUE
"2884","uncleaned",77.4843586785586,TRUE
"2885","uncleaned",76.8411584915434,TRUE
"2886","uncleaned",77.3551328278625,TRUE
"2887","uncleaned",77.3193380312203,TRUE
"2888","uncleaned",76.8300426112228,TRUE
"2889","uncleaned",77.2488387748649,TRUE
"2890","uncleaned",77.0325750532545,TRUE
"2891","uncleaned",77.4452668671549,TRUE
"2892","uncleaned",77.7480433730074,TRUE
"2893","uncleaned",77.0408956901585,TRUE
"2894","uncleaned",77.2836075763248,TRUE
"2895","uncleaned",77.0777627503494,TRUE
"2896","uncleaned",77.0783762486432,TRUE
"2897","uncleaned",77.7284368368201,TRUE
"2898","uncleaned",76.8087484108805,TRUE
"2899","uncleaned",77.0133762398582,TRUE
"2900","uncleaned",77.7239960943528,TRUE
"2901","uncleaned",77.4780947608281,TRUE
"2902","uncleaned",76.8361960905127,TRUE
"2903","uncleaned",76.8920784961185,TRUE
"2904","uncleaned",76.9363267145188,TRUE
"2905","uncleaned",76.8644652111933,TRUE
"2906","uncleaned",77.5553745439682,TRUE
"2907","uncleaned",77.2683848159619,TRUE
"2908","uncleaned",76.9171642639223,TRUE
"2909","uncleaned",77.5345188591783,TRUE
"2910","uncleaned",76.8116248930526,TRUE
"2911","uncleaned",77.2556962591404,TRUE
"2912","uncleaned",77.3314767838359,TRUE
"2913","uncleaned",77.0942004402355,TRUE
"2914","uncleaned",77.1617601863977,TRUE
"2915","uncleaned",77.1243927284395,TRUE
"2916","uncleaned",76.8642364455107,TRUE
"2917","uncleaned",77.4857700725877,TRUE
"2918","uncleaned",77.7544852257189,TRUE
"2919","uncleaned",77.1065896086681,TRUE
"2920","uncleaned",77.5103337780004,TRUE
"2921","uncleaned",77.0224093441597,TRUE
"2922","uncleaned",77.6543037286109,TRUE
"2923","uncleaned",77.4738750532747,TRUE
"2924","uncleaned",77.1383179042144,TRUE
"2925","uncleaned",76.9407343679482,TRUE
"2926","uncleaned",77.3368821737296,TRUE
"2927","uncleaned",77.6423505102214,TRUE
"2928","uncleaned",77.3484309075303,TRUE
"2929","uncleaned",76.84861154649,TRUE
"2930","uncleaned",77.102969729365,TRUE
"2931","uncleaned",77.1537725721606,TRUE
"2932","uncleaned",77.4644661969323,TRUE
"2933","uncleaned",76.9364631136109,TRUE
"2934","uncleaned",77.7041224661158,TRUE
"2935","uncleaned",77.5818228747453,TRUE
"2936","uncleaned",76.865629799003,TRUE
"2937","uncleaned",77.4764621080195,TRUE
"2938","uncleaned",77.2887524881267,TRUE
"2939","uncleaned",77.6191535129348,TRUE
"2940","uncleaned",76.9732889309764,TRUE
"2941","uncleaned",77.7048357865981,TRUE
"2942","uncleaned",77.4660590701162,TRUE
"2943","uncleaned",76.968811611383,TRUE
"2944","uncleaned",77.3297909889625,TRUE
"2945","uncleaned",77.0450139928197,TRUE
"2946","uncleaned",77.2630003911765,TRUE
"2947","uncleaned",77.4911584501242,TRUE
"2948","uncleaned",77.3763330323027,TRUE
"2949","uncleaned",77.3323539570183,TRUE
"2950","uncleaned",77.0797948199306,TRUE
"2951","uncleaned",77.6413220506018,TRUE
"2952","uncleaned",76.8253797570863,TRUE
"2953","uncleaned",76.8206969868958,TRUE
"2954","uncleaned",77.5978689825286,TRUE
"2955","uncleaned",77.5108277936198,TRUE
"2956","uncleaned",77.0402743036503,TRUE
"2957","uncleaned",77.5325357034702,TRUE
"2958","uncleaned",77.1220242528218,TRUE
"2959","uncleaned",77.0157768700928,TRUE
"2960","uncleaned",77.2185784600872,TRUE
"2961","uncleaned",77.7059734650788,TRUE
"2962","uncleaned",77.5118137916478,TRUE
"2963","uncleaned",77.7511794598705,TRUE
"2964","uncleaned",77.325090011852,TRUE
"2965","uncleaned",76.9185768413663,TRUE
"2966","uncleaned",77.0705385642926,TRUE
"2967","uncleaned",77.6911903049801,TRUE
"2968","uncleaned",77.4979536957592,TRUE
"2969","uncleaned",77.1706118581885,TRUE
"2970","uncleaned",77.6076855923198,TRUE
"2971","uncleaned",76.8975574210515,TRUE
"2972","uncleaned",77.7304147056129,TRUE
"2973","uncleaned",77.391728391545,TRUE
"2974","uncleaned",77.4735560252222,TRUE
"2975","uncleaned",77.4703131721322,TRUE
"2976","uncleaned",77.6871646375472,TRUE
"2977","uncleaned",77.6903197559363,TRUE
"2978","uncleaned",77.4683016234649,TRUE
"2979","uncleaned",77.2021992476212,TRUE
"2980","uncleaned",76.821540759941,TRUE
"2981","uncleaned",77.4474289951072,TRUE
"2982","uncleaned",77.6325192700116,TRUE
"2983","uncleaned",76.8610000672635,TRUE
"2984","uncleaned",77.464409584794,TRUE
"2985","uncleaned",77.2578144877132,TRUE
"2986","uncleaned",77.0980026205216,TRUE
"2987","uncleaned",76.9525778158225,TRUE
"2988","uncleaned",77.3870763563284,TRUE
"2989","uncleaned",77.0572482578488,TRUE
"2990","uncleaned",77.3434863258016,TRUE
"2991","uncleaned",76.8178881581256,TRUE
"2992","uncleaned",77.1715365777608,TRUE
"2993","uncleaned",77.7402462213879,TRUE
"2994","uncleaned",77.5844777663479,TRUE
"2995","uncleaned",77.2173376152758,TRUE
"2996","uncleaned",76.9840059128242,TRUE
"2997","uncleaned",77.4964000528965,TRUE
"2998","uncleaned",77.1971018211209,TRUE
"2999","uncleaned",77.0459082165537,TRUE
"3000","uncleaned",77.0316200659921,TRUE
"3001","uncleaned",78.3199300613734,TRUE
"3002","uncleaned",78.4660874584434,TRUE
"3003","uncleaned",78.0637571206135,TRUE
"3004","uncleaned",77.8418702854512,TRUE
"3005","uncleaned",77.8017796539971,TRUE
"3006","uncleaned",78.3281086802444,TRUE
"3007","uncleaned",78.6949863393338,TRUE
"3008","uncleaned",77.9834725903242,TRUE
"3009","uncleaned",78.1830686541766,TRUE
"3010","uncleaned",78.5255329885353,TRUE
"3011","uncleaned",78.5206158881299,TRUE
"3012","uncleaned",78.1605336461526,TRUE
"3013","uncleaned",78.2191719381642,TRUE
"3014","uncleaned",78.0793522866527,TRUE
"3015","uncleaned",78.7065832327621,TRUE
"3016","uncleaned",78.6896981648182,TRUE
"3017","uncleaned",77.7735034889608,TRUE
"3018","uncleaned",78.6952047182271,TRUE
"3019","uncleaned",77.9940537697245,TRUE
"3020","uncleaned",78.3199491687996,TRUE
"3021","uncleaned",78.2091567907356,TRUE
"3022","uncleaned",78.0130233451208,TRUE
"3023","uncleaned",78.140343667986,TRUE
"3024","uncleaned",78.3001071237202,TRUE
"3025","uncleaned",78.1787659284394,TRUE
"3026","uncleaned",78.6170799234106,TRUE
"3027","uncleaned",78.26846824774,TRUE
"3028","uncleaned",77.8961086007206,TRUE
"3029","uncleaned",78.117799650197,TRUE
"3030","uncleaned",78.2331807237542,TRUE
"3031","uncleaned",78.6451058344171,TRUE
"3032","uncleaned",77.9303796077509,TRUE
"3033","uncleaned",78.1114695496471,TRUE
"3034","uncleaned",77.9025663189694,TRUE
"3035","uncleaned",78.1836057398581,TRUE
"3036","uncleaned",78.6655525540567,TRUE
"3037","uncleaned",77.8519444354658,TRUE
"3038","uncleaned",77.8316751876672,TRUE
"3039","uncleaned",78.0173002933699,TRUE
"3040","uncleaned",78.4540043972635,TRUE
"3041","uncleaned",77.8818480837681,TRUE
"3042","uncleaned",77.8250098831008,TRUE
"3043","uncleaned",77.8132014467847,TRUE
"3044","uncleaned",78.0953334831841,TRUE
"3045","uncleaned",78.1431139858852,TRUE
"3046","uncleaned",78.0368641405734,TRUE
"3047","uncleaned",77.7921948694176,TRUE
"3048","uncleaned",77.7649917025677,TRUE
"3049","uncleaned",78.6612037400747,TRUE
"3050","uncleaned",77.9845391215962,TRUE
"3051","uncleaned",78.309451182554,TRUE
"3052","uncleaned",78.6434645454338,TRUE
"3053","uncleaned",77.8462788391956,TRUE
"3054","uncleaned",78.3965995396638,TRUE
"3055","uncleaned",78.1268394376501,TRUE
"3056","uncleaned",78.2043904206729,TRUE
"3057","uncleaned",77.9747448088786,TRUE
"3058","uncleaned",78.2645188489538,TRUE
"3059","uncleaned",78.0634513674063,TRUE
"3060","uncleaned",78.343130684373,TRUE
"3061","uncleaned",78.6307315777308,TRUE
"3062","uncleaned",78.2412224561821,TRUE
"3063","uncleaned",78.5535621549597,TRUE
"3064","uncleaned",78.230323471812,TRUE
"3065","uncleaned",78.153053456817,TRUE
"3066","uncleaned",77.8710123633247,TRUE
"3067","uncleaned",78.3116946378238,TRUE
"3068","uncleaned",78.6790892417873,TRUE
"3069","uncleaned",77.8488804788696,TRUE
"3070","uncleaned",78.4040200415008,TRUE
"3071","uncleaned",78.2173500153604,TRUE
"3072","uncleaned",78.0021654293861,TRUE
"3073","uncleaned",78.217738402531,TRUE
"3074","uncleaned",78.2888540702328,TRUE
"3075","uncleaned",77.931482396362,TRUE
"3076","uncleaned",78.5131802435434,TRUE
"3077","uncleaned",78.4989804525871,TRUE
"3078","uncleaned",78.1057938432174,TRUE
"3079","uncleaned",78.4372499795082,TRUE
"3080","uncleaned",77.8259951088139,TRUE
"3081","uncleaned",78.5535159426568,TRUE
"3082","uncleaned",77.9456118202005,TRUE
"3083","uncleaned",78.7000334381955,TRUE
"3084","uncleaned",78.0805128938801,TRUE
"3085","uncleaned",78.3302616711748,TRUE
"3086","uncleaned",78.2490265964845,TRUE
"3087","uncleaned",78.5392130558958,TRUE
"3088","uncleaned",78.4616145390792,TRUE
"3089","uncleaned",78.4140976686576,TRUE
"3090","uncleaned",78.7072300851172,TRUE
"3091","uncleaned",78.6816332051169,TRUE
"3092","uncleaned",78.2742790623038,TRUE
"3093","uncleaned",78.6097838500553,TRUE
"3094","uncleaned",77.8144690084983,TRUE
"3095","uncleaned",77.8384139276814,TRUE
"3096","uncleaned",77.8864925384565,TRUE
"3097","uncleaned",78.0725342809123,TRUE
"3098","uncleaned",77.888972502593,TRUE
"3099","uncleaned",78.145176106234,TRUE
"3100","uncleaned",78.2924884613423,TRUE
"3101","uncleaned",78.5161017755358,TRUE
"3102","uncleaned",78.6034370453095,TRUE
"3103","uncleaned",78.1255792522434,TRUE
"3104","uncleaned",78.5999708956555,TRUE
"3105","uncleaned",78.5770239852096,TRUE
"3106","uncleaned",78.2138059294424,TRUE
"3107","uncleaned",77.9185231250846,TRUE
"3108","uncleaned",78.4758464617113,TRUE
"3109","uncleaned",78.233956733349,TRUE
"3110","uncleaned",78.4574162126146,TRUE
"3111","uncleaned",78.132714210251,TRUE
"3112","uncleaned",78.4099589909832,TRUE
"3113","uncleaned",77.8551702461647,TRUE
"3114","uncleaned",77.8146616843817,TRUE
"3115","uncleaned",77.7721233954689,TRUE
"3116","uncleaned",77.8713125298987,TRUE
"3117","uncleaned",78.4527837446882,TRUE
"3118","uncleaned",78.4486305894244,TRUE
"3119","uncleaned",77.8133458942936,TRUE
"3120","uncleaned",78.4476797188998,TRUE
"3121","uncleaned",78.3778663917476,TRUE
"3122","uncleaned",78.5634531262381,TRUE
"3123","uncleaned",78.2480064549019,TRUE
"3124","uncleaned",77.9389018433444,TRUE
"3125","uncleaned",78.0942180231271,TRUE
"3126","uncleaned",77.8179203266687,TRUE
"3127","uncleaned",77.8834259492034,TRUE
"3128","uncleaned",78.5754221460077,TRUE
"3129","uncleaned",77.853825849012,TRUE
"3130","uncleaned",78.1564347351669,TRUE
"3131","uncleaned",78.32924714319,TRUE
"3132","uncleaned",78.2016437943329,TRUE
"3133","uncleaned",78.3069276215345,TRUE
"3134","uncleaned",77.9729959792862,TRUE
"3135","uncleaned",77.7723576320649,TRUE
"3136","uncleaned",78.0303410004073,TRUE
"3137","uncleaned",78.0014599380614,TRUE
"3138","uncleaned",77.7769163083685,TRUE
"3139","uncleaned",78.5240393433908,TRUE
"3140","uncleaned",77.9710674195071,TRUE
"3141","uncleaned",78.313517399091,TRUE
"3142","uncleaned",78.1222385321077,TRUE
"3143","uncleaned",77.8221401252163,TRUE
"3144","uncleaned",78.2617159969756,TRUE
"3145","uncleaned",78.2499099585096,TRUE
"3146","uncleaned",77.9302023249537,TRUE
"3147","uncleaned",78.1780967153342,TRUE
"3148","uncleaned",78.3022120660314,TRUE
"3149","uncleaned",77.9506569751889,TRUE
"3150","uncleaned",78.4428354884069,TRUE
"3151","uncleaned",78.0330211421316,TRUE
"3152","uncleaned",77.7995227613807,TRUE
"3153","uncleaned",78.1013756420455,TRUE
"3154","uncleaned",77.7979895478058,TRUE
"3155","uncleaned",78.5479587343115,TRUE
"3156","uncleaned",78.694320700662,TRUE
"3157","uncleaned",78.4932180047734,TRUE
"3158","uncleaned",78.3447293908379,TRUE
"3159","uncleaned",78.1324109664696,TRUE
"3160","uncleaned",78.3580994803139,TRUE
"3161","uncleaned",78.4856863125841,TRUE
"3162","uncleaned",78.5505966698869,TRUE
"3163","uncleaned",77.8314509197962,TRUE
"3164","uncleaned",78.121806475477,TRUE
"3165","uncleaned",78.6319891144699,TRUE
"3166","uncleaned",78.0890359917934,TRUE
"3167","uncleaned",78.0218267115931,TRUE
"3168","uncleaned",78.5104015782164,TRUE
"3169","uncleaned",78.067581018154,TRUE
"3170","uncleaned",77.8715653319513,TRUE
"3171","uncleaned",78.6871905577836,TRUE
"3172","uncleaned",77.9128321681875,TRUE
"3173","uncleaned",78.6553534832505,TRUE
"3174","uncleaned",78.1089799306967,TRUE
"3175","uncleaned",78.3385864565791,TRUE
"3176","uncleaned",78.3644948672259,TRUE
"3177","uncleaned",78.6751323299524,TRUE
"3178","uncleaned",78.0810789370975,TRUE
"3179","uncleaned",78.3454544110863,TRUE
"3180","uncleaned",78.2467988348669,TRUE
"3181","uncleaned",78.6186568768248,TRUE
"3182","uncleaned",77.7814976529478,TRUE
"3183","uncleaned",77.9992625514859,TRUE
"3184","uncleaned",78.5633051036009,TRUE
"3185","uncleaned",78.4667134432134,TRUE
"3186","uncleaned",78.3795056583947,TRUE
"3187","uncleaned",78.0610281328062,TRUE
"3188","uncleaned",78.3996206254408,TRUE
"3189","uncleaned",78.6645035731986,TRUE
"3190","uncleaned",78.6713217970279,TRUE
"3191","uncleaned",78.6806327651955,TRUE
"3192","uncleaned",77.9752980692061,TRUE
"3193","uncleaned",78.0146070114648,TRUE
"3194","uncleaned",78.2092068186334,TRUE
"3195","uncleaned",78.5102555189259,TRUE
"3196","uncleaned",78.5951749875744,TRUE
"3197","uncleaned",78.439445839397,TRUE
"3198","uncleaned",78.1837567458753,TRUE
"3199","uncleaned",77.8951798412722,TRUE
"3200","uncleaned",78.0131789326508,TRUE
"3201","uncleaned",79.3400159204769,TRUE
"3202","uncleaned",79.0123054110359,TRUE
"3203","uncleaned",79.3956704512906,TRUE
"3204","uncleaned",78.8273926793952,TRUE
"3205","uncleaned",78.9121830622947,TRUE
"3206","uncleaned",79.1212544898269,TRUE
"3207","uncleaned",79.4602550697704,TRUE
"3208","uncleaned",79.2831142943686,TRUE
"3209","uncleaned",79.0804644424105,TRUE
"3210","uncleaned",78.8989709175053,TRUE
"3211","uncleaned",79.3254039141913,TRUE
"3212","uncleaned",79.6061978106021,TRUE
"3213","uncleaned",79.3323066926255,TRUE
"3214","uncleaned",79.4524873694269,TRUE
"3215","uncleaned",79.4038874105042,TRUE
"3216","uncleaned",79.0597215107856,TRUE
"3217","uncleaned",79.5203012690709,TRUE
"3218","uncleaned",79.0916865871083,TRUE
"3219","uncleaned",79.2860237112044,TRUE
"3220","uncleaned",78.9001953791433,TRUE
"3221","uncleaned",79.1996597778328,TRUE
"3222","uncleaned",79.2768289585443,TRUE
"3223","uncleaned",79.3019823514196,TRUE
