"","variable","value"
"617","diff1",-0.014
"618","diff1",0.031
"619","diff1",0.044
"620","diff1",0.0650000000000001
"621","diff1",0.035
"622","diff1",0.0760000000000001
"623","diff1",0.003
"624","diff1",0.025
"625","diff1",0.03
"626","diff1",0.111
"627","diff1",0.02
"628","diff1",0.041
"629","diff1",0.011
"630","diff1",-0.004
"631","diff1",0.039
"632","diff1",0.054
"633","diff1",0.0840000000000001
"634","diff1",0.027
"635","diff1",0.028
"636","diff1",-0.015
"637","diff1",0.005
"638","diff1",-0.042
"639","diff1",0.016
"640","diff1",0.017
"641","diff1",0.00800000000000001
"642","diff1",0.005
"643","diff1",0.00600000000000001
"644","diff1",-0.026
"645","diff1",0.094
"646","diff1",0.026
"647","diff1",0.046
"648","diff1",0.0710000000000001
"649","diff1",0.00900000000000001
"650","diff1",0.055
"651","diff1",0.029
"652","diff1",-0.024
"653","diff1",0.0730000000000001
"654","diff1",0.0700000000000001
"655","diff1",0.023
"656","diff1",0.034
"657","diff1",0.01
"658","diff1",0.00700000000000001
"659","diff1",0.048
"660","diff1",0.00900000000000001
"661","diff1",0.053
"662","diff1",0.001
"663","diff1",0.001
"664","diff1",0.0670000000000001
"665","diff1",0.13
"666","diff1",0.04
"667","diff1",-0.036
"668","diff1",0.028
"669","diff1",0.0559999999999999
"670","diff1",0.046
"671","diff1",0.013
"672","diff1",0.0620000000000001
"673","diff1",-0.017
"674","diff1",0.033
"675","diff1",0.002
"676","diff1",0.0770000000000001
"677","diff1",0.104
"678","diff1",-0.042
"679","diff1",0.046
"680","diff1",0.026
"681","diff1",-0.023
"682","diff1",0.012
"683","diff1",0.033
"684","diff1",-0.036
"685","diff1",0.046
"686","diff1",0.027
"687","diff1",-0.003
"688","diff1",0.035
"689","diff1",0.049
"690","diff1",0.011
"691","diff1",0.0690000000000001
"692","diff1",0.038
"693","diff1",0.037
"694","diff1",0.043
"695","diff1",0.02
"696","diff1",0.016
"697","diff1",-0.018
"698","diff1",0.035
"699","diff1",-0.011
"700","diff1",0.014
"701","diff1",-0.025
"702","diff1",0.0990000000000001
"703","diff1",-0.018
"704","diff1",0.0750000000000001
"705","diff1",0.0620000000000001
"706","diff1",-0.024
"707","diff1",0.026
"708","diff1",-0.017
"709","diff1",-0.002
"710","diff1",0.028
"711","diff1",-0.00900000000000001
"712","diff1",0.0640000000000001
"713","diff1",0.00900000000000001
"714","diff1",0.026
"715","diff1",0.013
"716","diff1",-0.029
"717","diff1",0.0590000000000001
"718","diff1",0.055
"719","diff1",0.056
"720","diff1",-0.034
"721","diff1",0.035
"722","diff1",0.02
"723","diff1",0.014
"724","diff1",0.056
"725","diff1",0.039
"726","diff1",0.052
"727","diff1",-0.014
"728","diff1",0.00800000000000001
"729","diff1",0.00700000000000001
"730","diff1",0.001
"731","diff1",-0.027
"732","diff1",0.011
"733","diff1",-0.019
"734","diff1",-0.09
"735","diff1",-0.002
"736","diff1",0.00800000000000001
"737","diff1",-0.044
"738","diff1",-0.004
"739","diff1",-0.001
